name,labels,review_text,categories
Ladybug Café,positive,friendly,"japanese,asianfusion"
Ladybug Café,positive,good,"japanese,asianfusion"
Fukuno Restaurant,positive,sticky,"japanese,sushi"
Fukuno Restaurant,positive,cheaper,"japanese,sushi"
Fukuno Restaurant,positive,cute,"japanese,sushi"
Chon Dak,positive,accurately,"bars,korean"
Chon Dak,positive,friendly,"bars,korean"
Chon Dak,positive,perfect,"bars,korean"
Miyabi Sushi Restaurant,positive,grand,"sushi,japanese"
Miyabi Sushi Restaurant,negative,like,"sushi,japanese"
Miyabi Sushi Restaurant,positive,accurate,"sushi,japanese"
Best China Kitchen,positive,horrible,chinese
Best China Kitchen,negative,great,chinese
Denny's,positive,funny,"diners,breakfast_brunch,tradamerican"
Denny's,negative,loved,"diners,breakfast_brunch,tradamerican"
Denny's,negative,best,"diners,breakfast_brunch,tradamerican"
Super Bionicos La Fiesta,positive,great,"juicebars,mexican"
Super Bionicos La Fiesta,positive,loved,"juicebars,mexican"
Super Bionicos La Fiesta,negative,good,"juicebars,mexican"
Golden Corral Buffet & Grill,negative,conveniently,"buffets,tradamerican"
Golden Corral Buffet & Grill,negative,reasonably,"buffets,tradamerican"
Golden Corral Buffet & Grill,positive,like,"buffets,tradamerican"
El Pollo Loco,positive,tender,"mexican,hotdogs"
El Pollo Loco,negative,illegally,"mexican,hotdogs"
El Pollo Loco,negative,dumping,"mexican,hotdogs"
El Taco Loco No 2,positive,unhealthy,mexican
El Taco Loco No 2,negative,great,mexican
El Taco Loco No 2,negative,top,mexican
Tacos Y Mariscos La Fuente,positive,authentic,"seafood,mexican"
Tacos Y Mariscos La Fuente,positive,right,"seafood,mexican"
Tacos Y Mariscos La Fuente,negative,loved,"seafood,mexican"
Artesian Mexican Restaurant,negative,horrible,mexican
Artesian Mexican Restaurant,positive,fresh,mexican
Taco Revolucion,positive,solid,mexican
Taco Revolucion,positive,fast,mexican
Pupuseria El Buen Sazon,positive,right,"salvadoran,mexican"
Pupuseria El Buen Sazon,negative,available,"salvadoran,mexican"
Pupuseria El Buen Sazon,positive,best,"salvadoran,mexican"
Manny ' s Tacos,negative,fried,"foodtrucks,mexican"
Manny ' s Tacos,positive,love,"foodtrucks,mexican"
Manny ' s Tacos,positive,best,"foodtrucks,mexican"
Lee's Sandwiches,positive,delicious,"vietnamese,sandwiches,coffee"
Lee's Sandwiches,positive,consistent,"vietnamese,sandwiches,coffee"
Lee's Sandwiches,positive,good,"vietnamese,sandwiches,coffee"
Rio Bravo Restaurant,negative,fresh,mexican
Rio Bravo Restaurant,negative,friendly,mexican
The Teriyaki Grill,positive,love,japanese
The Teriyaki Grill,positive,cold,japanese
The Teriyaki Grill,negative,pretty,japanese
Caza Tacos Restaurant,positive,dumb,mexican
Caza Tacos Restaurant,positive,pretty,mexican
Caza Tacos Restaurant,positive,excellent,mexican
Chil Po Korean Restaurant,positive,smells,"korean,seafood"
Chil Po Korean Restaurant,negative,like,"korean,seafood"
Chil Po Korean Restaurant,positive,nasty,"korean,seafood"
Aunties Cafe,positive,pretty,"breakfast_brunch,hawaiian,hotdogs"
Aunties Cafe,positive,rude,"breakfast_brunch,hawaiian,hotdogs"
Aunties Cafe,positive,like,"breakfast_brunch,hawaiian,hotdogs"
Kanpachi To-Go,positive,incredible,"sushi,japanese"
Kanpachi To-Go,positive,all-around,"sushi,japanese"
Kanpachi To-Go,positive,fresh,"sushi,japanese"
Sushi Daddy,positive,crisp,"sushi,japanese,asianfusion"
Sushi Daddy,positive,pretty,"sushi,japanese,asianfusion"
Torimatsu,positive,good,japanese
Torimatsu,positive,well,japanese
Torimatsu,positive,spectacular,japanese
Hong Kong Express,positive,pleasant,"chinese,hotdogs"
Hong Kong Express,positive,warm,"chinese,hotdogs"
Hong Kong Express,negative,perfect,"chinese,hotdogs"
Original Thai,positive,right,thai
Original Thai,positive,grand,thai
Tapioca & Pho,positive,best,"coffee,vietnamese,desserts"
Tapioca & Pho,negative,worst,"coffee,vietnamese,desserts"
Teriyaki Hawaii,positive,best,"hawaiian,shavedice,japanese"
Teriyaki Hawaii,negative,amazing,"hawaiian,shavedice,japanese"
Teriyaki Hawaii,positive,worst,"hawaiian,shavedice,japanese"
Lee's Sandwiches,positive,excited,"coffee,vietnamese,sandwiches"
Lee's Sandwiches,positive,break,"coffee,vietnamese,sandwiches"
Lee's Sandwiches,positive,dead,"coffee,vietnamese,sandwiches"
Shin-Sen-Gumi Shabu-Shabu Gardena,positive,great,"japanese,hotpot"
Shin-Sen-Gumi Shabu-Shabu Gardena,positive,super,"japanese,hotpot"
Shin-Sen-Gumi Shabu-Shabu Gardena,positive,like,"japanese,hotpot"
Dickey's Barbecue Pit,positive,bother,"bbq,tradamerican,chicken_wings"
Dickey's Barbecue Pit,negative,favorite,"bbq,tradamerican,chicken_wings"
Dickey's Barbecue Pit,positive,friendly,"bbq,tradamerican,chicken_wings"
Sonora Food Products,positive,great,mexican
Sonora Food Products,negative,crazy,mexican
Sonora Food Products,positive,wonderful,mexican
Mariscos Sinoloa,positive,warm,mexican
Amigos Restaurant,negative,smile,mexican
Del Taco,positive,hang,mexican
Del Taco,positive,shady,mexican
Del Taco,negative,generous,mexican
Rodrigo's Mexican Grill,positive,great,mexican
Rodrigo's Mexican Grill,positive,grace,mexican
Rodrigo's Mexican Grill,positive,hot,mexican
Chile Verde,positive,fans,"mexican,hotdogs"
Chile Verde,negative,horrible,"mexican,hotdogs"
Chile Verde,negative,inaccurate,"mexican,hotdogs"
Sizzler - Bellflower,positive,love,"seafood,steak,tradamerican"
Sizzler - Bellflower,negative,liked,"seafood,steak,tradamerican"
Sizzler - Bellflower,positive,super,"seafood,steak,tradamerican"
Panda Express,positive,cute,"hotdogs,chinese,bubbletea"
Panda Express,positive,nice,"hotdogs,chinese,bubbletea"
Panda Express,positive,best,"hotdogs,chinese,bubbletea"
808 Local Hawaiian Grill,positive,beautiful,"hawaiian,bbq,poke"
808 Local Hawaiian Grill,positive,well,"hawaiian,bbq,poke"
808 Local Hawaiian Grill,positive,worth,"hawaiian,bbq,poke"
Song Hak,positive,grand,"korean,bbq"
Song Hak,negative,happy,"korean,bbq"
Off Street Cafe,negative,confused,"tradamerican,breakfast_brunch,cafes"
Off Street Cafe,positive,nice,"tradamerican,breakfast_brunch,cafes"
Off Street Cafe,positive,soft,"tradamerican,breakfast_brunch,cafes"
Quest Yes Food,positive,enjoyable,"taiwanese,chinese,soup"
Quest Yes Food,positive,drag,"taiwanese,chinese,soup"
Quest Yes Food,positive,strong,"taiwanese,chinese,soup"
Gatten Sushi,positive,liked,"japanese,sushi"
Gatten Sushi,negative,amazing,"japanese,sushi"
Gatten Sushi,positive,struck,"japanese,sushi"
Rascals Teriyaki Grill,positive,legendary,japanese
Rascals Teriyaki Grill,negative,drag,japanese
Rascals Teriyaki Grill,positive,spoiled,japanese
Belly Bombz Kitchen,positive,hell,"chicken_wings,korean,burgers"
Belly Bombz Kitchen,positive,upscale,"chicken_wings,korean,burgers"
Belly Bombz Kitchen,positive,relaxed,"chicken_wings,korean,burgers"
Ricos Tacos El Tio,positive,slowly,mexican
Ricos Tacos El Tio,positive,lost,mexican
Ricos Tacos El Tio,negative,enjoying,mexican
Omar's Kitchen,positive,sour,"halal,chinese,uzbek"
Omar's Kitchen,negative,variety,"halal,chinese,uzbek"
Omar's Kitchen,positive,enjoyed,"halal,chinese,uzbek"
Taco Bell,negative,fried,"mexican,hotdogs"
Taco Bell,negative,fried,"mexican,hotdogs"
Taco Bell,negative,rocky,"mexican,hotdogs"
Marisco’s Y Tacos El Tio,positive,favor,mexican
Marisco’s Y Tacos El Tio,positive,rejuvenate,mexican
Pita 360,positive,recommend,mediterranean
Pita 360,positive,like,mediterranean
Pita 360,positive,bad,mediterranean
Vaquero Mexican Grill,positive,slow,mexican
Vaquero Mexican Grill,negative,worst,mexican
Hwang Hae Doh,positive,horrible,korean
Hwang Hae Doh,positive,lucky,korean
Hwang Hae Doh,negative,amazing,korean
Ricos Tacos El Tio,positive,decent,mexican
Ricos Tacos El Tio,negative,spacious,mexican
Ricos Tacos El Tio,negative,worthy,mexican
Seoul Soondae,positive,fast,korean
Seoul Soondae,negative,beautiful,korean
Seoul Soondae,negative,delicious,korean
Tasty Kitchen,positive,sweet,chinese
Tasty Kitchen,positive,disappointing,chinese
Pho Pioneer,positive,love,vietnamese
Pho Pioneer,positive,authentic,vietnamese
Pho Pioneer,positive,worth,vietnamese
Bunker21,positive,love,"korean,gastropubs,chicken_wings"
Bunker21,positive,love,"korean,gastropubs,chicken_wings"
Bunker21,positive,hated,"korean,gastropubs,chicken_wings"
Jazz Melody Thai BBQ,positive,reasonably,"thai,bbq"
Jazz Melody Thai BBQ,positive,good,"thai,bbq"
Jazz Melody Thai BBQ,positive,cheesy,"thai,bbq"
New Wave Restaurant & Bar,positive,great,"tradamerican,bars,danceclubs"
New Wave Restaurant & Bar,positive,liberty,"tradamerican,bars,danceclubs"
New Wave Restaurant & Bar,negative,pretty,"tradamerican,bars,danceclubs"
Tacos Y Bionicos Imperio,positive,cool,mexican
Tacos Y Bionicos Imperio,negative,love,mexican
Tacos Y Bionicos Imperio,negative,love,mexican
Taco Bell,positive,free,"mexican,hotdogs"
Taco Bell,negative,win,"mexican,hotdogs"
Taco Bell,negative,prize,"mexican,hotdogs"
Marlin Restaurant,positive,waste,"seafood,mexican"
Marlin Restaurant,positive,happy,"seafood,mexican"
Lee's Sandwiches,positive,liked,"vietnamese,sandwiches,coffee"
Lee's Sandwiches,negative,comfort,"vietnamese,sandwiches,coffee"
Lee's Sandwiches,negative,solid,"vietnamese,sandwiches,coffee"
Pho2000,positive,fresh,vietnamese
Pho2000,positive,dedicated,vietnamese
Pho2000,positive,good,vietnamese
Pacific Star Grill,positive,cheap,"tradamerican,breakfast_brunch,burgers"
Pacific Star Grill,negative,disappointed,"tradamerican,breakfast_brunch,burgers"
Pacific Star Grill,positive,available,"tradamerican,breakfast_brunch,burgers"
Rice on Dish,positive,best,"chinese,cambodian,soup"
Rice on Dish,positive,glad,"chinese,cambodian,soup"
I Luv Sushi Too,positive,loves,"sushi,salad,japanese"
I Luv Sushi Too,positive,favorite,"sushi,salad,japanese"
I Luv Sushi Too,positive,hot,"sushi,salad,japanese"
Ruby Thai Kitchen,positive,perfect,thai
Ruby Thai Kitchen,positive,comfort,thai
Ruby Thai Kitchen,negative,love,thai
Tribos Peri Peri,positive,cute,"halal,mediterranean,portuguese"
Tribos Peri Peri,positive,like,"halal,mediterranean,portuguese"
Tribos Peri Peri,positive,authentic,"halal,mediterranean,portuguese"
Broth Shabu-Shabu,positive,split,"japanese,hotpot"
Broth Shabu-Shabu,positive,enough,"japanese,hotpot"
Broth Shabu-Shabu,positive,wonder,"japanese,hotpot"
Thai Original BBQ,positive,loved,"thai,bbq"
Thai Original BBQ,negative,perfect,"thai,bbq"
Thai Original BBQ,positive,wow,"thai,bbq"
Bangkok Blvd,positive,godsend,thai
Bangkok Blvd,positive,super,thai
Bangkok Blvd,positive,happy,thai
Bull BBQ,negative,best,"korean,bbq"
Bull BBQ,positive,fried,"korean,bbq"
Bull BBQ,negative,better,"korean,bbq"
Vegi Wokery,positive,good,"chinese,vegetarian,vegan"
Vegi Wokery,positive,good,"chinese,vegetarian,vegan"
Little China,positive,good,"chinese,noodles,korean"
Little China,positive,fresh,"chinese,noodles,korean"
Little China,positive,nice,"chinese,noodles,korean"
Mi Burrito Mexican Grill,positive,hard,mexican
Mi Burrito Mexican Grill,negative,positive,mexican
Mi Burrito Mexican Grill,positive,raving,mexican
Eureka!,positive,glad,tradamerican
Eureka!,positive,enjoyed,tradamerican
Buffalo Wild Wings,negative,enjoy,"tradamerican,sportsbars,chicken_wings"
Buffalo Wild Wings,positive,great,"tradamerican,sportsbars,chicken_wings"
Buffalo Wild Wings,negative,classy,"tradamerican,sportsbars,chicken_wings"
Los Kuinitos,positive,pretentious,mexican
Los Kuinitos,negative,attentive,mexican
Luna Grill - Cerritos,positive,bad,"mediterranean,greek,salad"
Luna Grill - Cerritos,positive,overwhelming,"mediterranean,greek,salad"
Luna Grill - Cerritos,positive,favorite,"mediterranean,greek,salad"
Frida Mexican Cuisine,positive,work,mexican
Peking Wok Restaurants,positive,thrilled,"chinese,asianfusion"
Peking Wok Restaurants,positive,love,"chinese,asianfusion"
Olive Garden Italian Restaurant,negative,delicious,"italian,salad,soup"
Olive Garden Italian Restaurant,positive,best,"italian,salad,soup"
Olive Garden Italian Restaurant,negative,gem,"italian,salad,soup"
Kim Tar,positive,prefer,chinese
Kim Tar,positive,authentic,chinese
Kim Tar,positive,clean,chinese
M's Kitchen,positive,good,"chinese,seafood,soup"
M's Kitchen,negative,bad,"chinese,seafood,soup"
M's Kitchen,positive,free,"chinese,seafood,soup"
Kabab Crush,positive,happy,"mediterranean,mideastern,kebab"
Kabab Crush,positive,helped,"mediterranean,mideastern,kebab"
Can-Zo,positive,better,"wine_bars,japanese,tapasmallplates"
Can-Zo,positive,mediocre,"wine_bars,japanese,tapasmallplates"
Can-Zo,positive,disappointed,"wine_bars,japanese,tapasmallplates"
Pizza Hut,negative,love,"pizza,italian,chicken_wings"
Pizza Hut,negative,miss,"pizza,italian,chicken_wings"
Pizza Hut,negative,hard,"pizza,italian,chicken_wings"
Nanking Indo-Chinese Restaurant,positive,sweet,"indpak,chinese"
Nanking Indo-Chinese Restaurant,positive,good,"indpak,chinese"
Nanking Indo-Chinese Restaurant,positive,slow,"indpak,chinese"
Tanuki No Sato,positive,regretful,"japanese,noodles,hotpot"
Tanuki No Sato,positive,super,"japanese,noodles,hotpot"
Tanuki No Sato,negative,sweet,"japanese,noodles,hotpot"
Kanpachi Sushi & Sake,positive,helpful,"sushi,japanese,salad"
Kanpachi Sushi & Sake,positive,great,"sushi,japanese,salad"
Kanpachi Sushi & Sake,positive,disgusting,"sushi,japanese,salad"
Tokyo Grill,negative,healthy,"japanese,hotdogs"
Ruby Thai,positive,outstanding,thai
Ruby Thai,negative,glad,thai
Ruby Thai,negative,amazing,thai
Hi BBQ,negative,ready,"hawaiian,bbq"
Hi BBQ,negative,horrible,"hawaiian,bbq"
Sbarro,positive,horrible,"italian,pizza"
Sbarro,negative,better,"italian,pizza"
Sbarro,negative,love,"italian,pizza"
Hashii Food Truck,positive,favorite,"japanese,peruvian,foodtrucks"
Hashii Food Truck,positive,love,"japanese,peruvian,foodtrucks"
Hashii Food Truck,positive,nice,"japanese,peruvian,foodtrucks"
Panda Express,negative,stumbled,"chinese,hotdogs"
Panda Express,negative,pretty,"chinese,hotdogs"
Panda Express,negative,decent,"chinese,hotdogs"
Shin-Sen-Gumi Chanko,positive,love,japanese
Shin-Sen-Gumi Chanko,negative,best,japanese
Shin-Sen-Gumi Chanko,positive,authentic,japanese
Yantra Kitchen,positive,classic,"indpak,italian,wine_bars"
Yantra Kitchen,positive,delicious,"indpak,italian,wine_bars"
Yantra Kitchen,positive,love,"indpak,italian,wine_bars"
The Cheesecake Factory - Cerritos,negative,excellent,"desserts,tradamerican"
The Cheesecake Factory - Cerritos,negative,perfect,"desserts,tradamerican"
Shin-Sen-Gumi Yakitori -Gardena,positive,love,"japanese,tapasmallplates"
Shin-Sen-Gumi Yakitori -Gardena,negative,excellent,"japanese,tapasmallplates"
Shin-Sen-Gumi Yakitori -Gardena,positive,refreshing,"japanese,tapasmallplates"
Casa Sanchez,positive,delighted,mexican
Casa Sanchez,positive,pretty,mexican
Casa Sanchez,positive,excited,mexican
MIRAKU Kimchi,positive,cute,korean
MIRAKU Kimchi,positive,great,korean
MIRAKU Kimchi,negative,right,korean
Sushi Island,positive,pretty,"sushi,japanese"
Sushi Island,positive,nice,"sushi,japanese"
Sushi Island,positive,healthy,"sushi,japanese"
G Star Grill & Wings,positive,frozen,"indpak,chinese,halal"
G Star Grill & Wings,negative,good,"indpak,chinese,halal"
G Star Grill & Wings,positive,celebrate,"indpak,chinese,halal"
Sarku Japan,positive,elegant,japanese
Sarku Japan,positive,super,japanese
Taco Starr,positive,classy,"streetvendors,mexican"
Taco Starr,positive,smells,"streetvendors,mexican"
King's Hawaiian - The Local Place,positive,smell,"hawaiian,bakeries,breakfast_brunch"
King's Hawaiian - The Local Place,positive,like,"hawaiian,bakeries,breakfast_brunch"
King's Hawaiian - The Local Place,positive,wow,"hawaiian,bakeries,breakfast_brunch"
Del Taco,negative,like,mexican
Del Taco,negative,well,mexican
P.F. Chang's,positive,broken,"asianfusion,chinese,gluten_free"
P.F. Chang's,negative,decent,"asianfusion,chinese,gluten_free"
Denny's,positive,love,"diners,breakfast_brunch,tradamerican"
Denny's,negative,prefer,"diners,breakfast_brunch,tradamerican"
Don Ruben Mexican Grill,positive,excellent,mexican
Don Ruben Mexican Grill,negative,variety,mexican
Don Ruben Mexican Grill,positive,affordable,mexican
Boy's Hamburgers,positive,generous,"burgers,hotdogs,mexican"
Boy's Hamburgers,negative,like,"burgers,hotdogs,mexican"
Good China Express,positive,generous,chinese
Good China Express,positive,fresh,chinese
Good China Express,positive,great,chinese
Bahn Thai,positive,beautifully,thai
Bahn Thai,negative,ruined,thai
Bahn Thai,positive,interesting,thai
Tacos Mexico,positive,criticism,mexican
Tacos Mexico,negative,fantastic,mexican
Tacos Mexico,positive,fun,mexican
Pancho’s Heritage,positive,delicious,"tradamerican,newmexican"
Pancho’s Heritage,negative,easy,"tradamerican,newmexican"
Pancho’s Heritage,negative,recommend,"tradamerican,newmexican"
Del Taco,positive,enough,"mexican,hotdogs"
Del Taco,negative,excellent,"mexican,hotdogs"
Del Taco,negative,fresh,"mexican,hotdogs"
Chipotle Mexican Grill,negative,delicious,"mexican,hotdogs"
Joe's Sushi Restaurant,positive,great,"sushi,japanese"
Joe's Sushi Restaurant,negative,fresh,"sushi,japanese"
Joe's Sushi Restaurant,positive,great,"sushi,japanese"
The Cajun Crab,positive,skimpy,"cajun,thai,seafood"
The Cajun Crab,negative,celebration,"cajun,thai,seafood"
Sizzling Wok,positive,enough,"thai,noodles,soup"
Sizzling Wok,negative,friendly,"thai,noodles,soup"
Aliacci Pizza & Pasta,positive,good,"pizza,italian"
Aliacci Pizza & Pasta,positive,good,"pizza,italian"
Denny's,positive,prefer,"diners,tradamerican,breakfast_brunch"
Denny's,negative,sticky,"diners,tradamerican,breakfast_brunch"
Denny's,negative,sucked,"diners,tradamerican,breakfast_brunch"
Los 3 Pollos,positive,worth,"chickenshop,mexican"
Los 3 Pollos,positive,better,"chickenshop,mexican"
Los 3 Pollos,positive,pretty,"chickenshop,mexican"
Aloha Stacks Island Style Eats,positive,recommend,"pancakes,hawaiian,juicebars"
Aloha Stacks Island Style Eats,positive,great,"pancakes,hawaiian,juicebars"
Aloha Stacks Island Style Eats,positive,greasy,"pancakes,hawaiian,juicebars"
Golden Chinese Express,positive,right,"chinese,cambodian"
Golden Chinese Express,positive,perfection,"chinese,cambodian"
Golden Chinese Express,positive,lover,"chinese,cambodian"
Mariscos Guero,negative,right,mexican
Mariscos Guero,positive,amazing,mexican
Mariscos Guero,negative,perfect,mexican
Panda Express,positive,fresh,"chinese,hotdogs"
Panda Express,negative,best,"chinese,hotdogs"
Panda Express,negative,fair,"chinese,hotdogs"
Pizza Hut,positive,best,"pizza,italian,chicken_wings"
Pizza Hut,negative,creative,"pizza,italian,chicken_wings"
Pizza Hut,negative,enjoy,"pizza,italian,chicken_wings"
Baja Fresh,negative,great,"mexican,tex-mex,hotdogs"
Baja Fresh,positive,honest,"mexican,tex-mex,hotdogs"
